User_ID,Home_Latitude,Home_Longitude,Registered_Device_ID,Avg_Transaction_Amount,Max_Transaction_Amount,Risk_Category,Account_Creation_Date,KYC_Status,Daily_Transaction_Limit,Usual_Login_Time_Start,Usual_Login_Time_End,Avg_Transactions_Per_Day,Registered_City,SIM_Registered,Account_Status,Last_Device_Change_Date,Linked_Bank_Count
USER_345,35.80133,76.518187,7X2M9R28FU,3969,39850,Medium,2023-09-25,Full,117265,6:00,19:00,14,Hyderabad,Yes,Active,2024-08-11,4
USER_346,34.839664,74.939236,JCWACV3NLW,4099,31261,Low,2024-08-28,Min,197211,6:00,19:00,16,Delhi,No,Dormant,2027-01-10,4
USER_347,21.119458,75.977975,E05ODFFZIC,4117,28687,High,2021-01-14,Full,150617,7:00,18:00,9,Kolkata,Yes,Dormant,2023-07-09,2
USER_348,15.209157,92.541787,Z4LZ0MRQ6K,1184,36752,High,2021-12-09,Full,101392,10:00,22:00,19,Bangalore,No,Dormant,2024-02-04,2
USER_349,34.804733,93.664942,A50NFPINQC,1405,30073,Low,2021-10-29,Full,84997,8:00,19:00,3,Kolkata,Yes,Dormant,2024-01-12,4
USER_350,23.123016,74.794644,UJWVZKQUL1,4005,46836,Low,2020-11-10,Min,189795,10:00,19:00,1,Delhi,No,Dormant,2022-10-05,4
USER_351,33.752332,75.234392,ROZ4ZZH912,4792,33801,Low,2025-07-15,Min,182771,7:00,20:00,16,Delhi,Yes,Dormant,2027-02-24,4
USER_352,33.374216,88.091169,TXPKIKF3WV,2438,18019,Low,2022-01-28,Full,88414,7:00,19:00,10,Chennai,Yes,Dormant,2024-04-12,2
USER_353,13.388,73.075029,2QG80QQLRZ,4631,5589,High,2022-12-13,Pending,79805,10:00,21:00,10,Mumbai,Yes,Active,2024-12-06,3
USER_354,28.93918,96.272126,LTZBWPSK5G,3660,40859,High,2025-03-10,Pending,33510,7:00,22:00,18,Delhi,No,Dormant,2025-06-15,3
USER_355,24.456806,76.14497,AJY5Y5JIT2,1916,45507,High,2022-08-18,Min,162293,10:00,21:00,4,Delhi,Yes,Dormant,2024-11-06,1
USER_356,34.850143,88.551871,7RHI068I7S,1365,9805,Low,2023-09-05,Full,173896,9:00,23:00,10,Kolkata,No,Active,2024-01-05,3
USER_357,26.559032,95.75789,XQS3Q1RFZU,1668,29504,Low,2021-11-14,Full,134930,7:00,21:00,16,Delhi,Yes,Active,2023-05-11,3
USER_358,30.857373,71.522743,4PRYZRPK1Z,4916,29047,Medium,2023-01-06,Pending,101338,9:00,21:00,16,Bangalore,Yes,Active,2023-06-23,3
USER_359,24.58998,93.404229,Y395HARJKT,3241,38366,High,2025-12-27,Full,19927,10:00,19:00,17,Hyderabad,No,Active,2027-01-03,3
USER_360,32.893046,73.504305,1PP0YZXJVR,944,10034,Medium,2021-10-31,Full,25942,7:00,22:00,19,Bangalore,No,Dormant,2022-06-25,5
USER_361,21.388325,94.399104,FXFY4VJ1EU,4120,31800,Medium,2022-06-01,Min,108172,9:00,19:00,13,Hyderabad,No,Dormant,2022-12-27,2
USER_362,20.35367,91.42024,IX1HWJ48FN,1866,29201,Medium,2023-10-15,Full,150694,8:00,23:00,1,Chennai,No,Dormant,2025-05-10,2
USER_363,31.145605,70.105656,DAZ6POZASE,2992,47335,Medium,2025-08-30,Full,178942,8:00,20:00,5,Kolkata,No,Dormant,2026-03-12,5
USER_364,28.142295,69.316259,R7HN4S1SAE,2377,42683,Low,2024-01-31,Full,18052,10:00,23:00,3,Mumbai,No,Dormant,2025-09-01,5
USER_365,9.751273,96.503635,99JK6U72Y9,2367,19767,Medium,2022-05-29,Min,130653,8:00,20:00,13,Kolkata,Yes,Active,2023-03-07,4
USER_366,21.309839,95.430193,2PQ70CR99P,604,11643,Low,2025-06-07,Full,176412,8:00,23:00,2,Kolkata,No,Active,2028-01-10,3
USER_367,25.242849,93.9346,T2QFJL3H8D,1005,28733,High,2025-04-07,Min,168429,9:00,23:00,4,Hyderabad,Yes,Active,2026-05-17,2
USER_368,34.081252,71.574806,G5BT6QNUBG,2676,22839,High,2024-12-11,Min,149445,6:00,20:00,1,Delhi,No,Dormant,2026-02-17,3
USER_369,19.918651,70.222845,8VL3NDFOXP,724,13762,Medium,2021-02-05,Min,28447,9:00,19:00,3,Bangalore,No,Active,2023-06-29,4
USER_370,8.455868,79.28154,TJJ4IE2PBS,3765,48804,High,2022-05-10,Full,38709,9:00,22:00,12,Delhi,No,Dormant,2023-02-25,3
USER_371,22.552293,89.205886,I91QK883A3,3235,30326,High,2024-01-17,Pending,78961,9:00,22:00,7,Bangalore,No,Active,2026-03-27,3
USER_372,26.119272,84.989858,57HSCFNMLE,4768,28208,High,2025-10-27,Pending,198925,8:00,21:00,20,Bangalore,No,Active,2027-02-03,2
USER_373,21.506194,90.719271,77PLLPB5MK,3443,9551,High,2025-04-04,Min,87268,6:00,23:00,19,Bangalore,No,Dormant,2027-04-23,5
USER_374,28.559024,91.645256,VUC9POBP8W,2203,46944,Low,2023-03-13,Min,33039,6:00,23:00,2,Hyderabad,Yes,Dormant,2024-05-09,1
USER_375,27.106936,74.71523,64QX6V8ABG,3020,35345,High,2020-09-09,Min,188317,8:00,21:00,19,Chennai,No,Active,2021-01-01,3
USER_376,24.332723,80.295005,9N7YI5K3XF,1074,15153,High,2024-12-26,Min,162282,10:00,21:00,9,Hyderabad,Yes,Active,2025-04-24,3
USER_377,9.716878,94.872967,N0C6WXSGYE,758,17923,Medium,2025-01-06,Full,129906,10:00,23:00,12,Chennai,Yes,Dormant,2027-06-27,3
USER_378,36.446736,93.795606,FEFIIQ3MRR,4647,46993,Medium,2023-03-31,Min,61827,7:00,20:00,9,Delhi,No,Dormant,2024-08-27,5
USER_379,8.687943,88.072177,9UC8NAFZ2O,2870,12343,High,2024-01-30,Min,196210,10:00,21:00,3,Bangalore,No,Active,2024-12-11,3
USER_380,12.16715,70.515867,FTV7VS8QVM,757,37540,High,2021-04-05,Min,78552,6:00,22:00,16,Hyderabad,Yes,Dormant,2022-06-11,5
USER_381,25.566655,89.22519,Y7A31Z18QY,824,21130,Medium,2021-02-08,Full,167179,10:00,20:00,18,Bangalore,No,Dormant,2022-06-30,5
USER_382,22.575326,69.069797,MK6PPNPD9W,1384,11329,Medium,2022-07-27,Full,192678,9:00,18:00,13,Hyderabad,No,Active,2024-01-05,4
USER_383,13.215639,72.624699,80YPIA6CLS,779,33135,High,2021-10-29,Full,164227,10:00,18:00,5,Hyderabad,No,Dormant,2023-06-30,5
USER_384,8.492602,69.236558,AT0V3N7Y68,4940,11603,High,2023-12-17,Min,117652,10:00,18:00,12,Kolkata,No,Active,2024-05-11,1
USER_385,30.428666,76.821324,MRV70XSE4K,4155,48462,Medium,2022-03-25,Full,139391,10:00,20:00,6,Kolkata,Yes,Dormant,2022-12-08,2
USER_386,15.441541,74.032545,SZYFF6LXMO,1948,13824,Low,2023-06-24,Pending,94459,6:00,23:00,3,Mumbai,Yes,Active,2025-08-22,1
USER_387,8.169385,71.805771,A536B0GN0V,3684,16831,Medium,2020-12-26,Min,122315,8:00,22:00,11,Hyderabad,Yes,Dormant,2022-02-07,5
USER_388,35.431842,72.195413,TQ78JH8KP0,1628,24337,Low,2021-06-12,Full,11281,7:00,20:00,7,Bangalore,No,Dormant,2022-01-29,3
USER_389,26.140732,73.525726,8Q6BKS1G4W,1930,44416,High,2025-01-06,Pending,17215,8:00,18:00,7,Mumbai,No,Dormant,2027-07-12,5
USER_390,30.149507,92.446713,V1M726C5ZO,3755,34626,High,2022-01-22,Pending,180876,8:00,23:00,15,Chennai,No,Active,2022-04-06,5
USER_391,13.611951,84.342819,J7KW8U3YAA,716,28738,Medium,2023-12-25,Full,52899,8:00,22:00,10,Delhi,No,Active,2024-08-27,2
USER_392,12.794957,93.458132,P7YASQXTDF,1556,31386,Low,2024-05-04,Pending,105756,7:00,20:00,14,Hyderabad,Yes,Active,2025-05-18,4
USER_393,36.485665,85.890631,XA9TGDH9VS,768,7084,High,2024-08-16,Min,188323,8:00,18:00,11,Kolkata,No,Active,2025-03-26,1
USER_394,9.508993,84.642198,FOCCOFYKOX,4283,40294,Low,2023-01-17,Min,116491,8:00,22:00,15,Chennai,Yes,Active,2024-09-30,4
USER_395,20.440779,89.009614,BWJ0CPGQ2W,1831,32314,Medium,2023-07-01,Full,171491,8:00,20:00,10,Mumbai,Yes,Dormant,2026-03-10,2
USER_396,8.361602,77.780016,YFKFDOU72E,2715,24601,Low,2021-03-07,Pending,119167,10:00,23:00,18,Chennai,Yes,Dormant,2022-12-19,3
USER_397,15.594935,80.095331,HI7YX3TKHJ,2324,10874,High,2025-06-08,Pending,27312,8:00,21:00,12,Bangalore,Yes,Active,2027-01-18,2
USER_398,27.94717,74.321281,73T1677PG5,3423,38682,High,2021-12-09,Pending,48765,6:00,20:00,7,Delhi,Yes,Active,2022-04-06,4
USER_399,18.653596,71.181151,W3Y9NNQV9R,2534,19986,Medium,2021-09-23,Full,94805,8:00,22:00,8,Kolkata,No,Active,2021-12-20,5
USER_400,22.288546,72.97128,441ZF7E763,4963,13755,Medium,2020-12-26,Min,199428,6:00,19:00,12,Kolkata,Yes,Dormant,2021-11-13,5
USER_401,31.359164,76.176219,4UEBXRJNXS,4775,25357,High,2022-02-20,Pending,80528,8:00,22:00,7,Mumbai,No,Active,2023-10-17,3
USER_402,19.248037,71.571165,7FWLJS02O3,4207,39680,High,2024-06-02,Full,96284,7:00,23:00,1,Delhi,No,Dormant,2024-08-14,1
USER_403,21.771324,74.086262,9V8CR5QCE0,3997,28055,Low,2021-08-12,Full,56266,6:00,19:00,17,Chennai,Yes,Dormant,2022-12-19,4
USER_404,18.280312,81.826222,14LN26HU6Y,3819,48766,High,2024-07-21,Min,150805,10:00,19:00,6,Bangalore,Yes,Dormant,2026-05-22,4
USER_405,36.109634,70.038501,4ZD4CDNSUG,834,38574,High,2021-06-11,Pending,42027,9:00,18:00,4,Bangalore,No,Active,2023-10-06,4
USER_406,21.909692,79.815097,W4FV5I2F3P,2498,46991,High,2022-07-31,Min,198021,6:00,23:00,6,Hyderabad,No,Active,2024-03-30,1
USER_407,18.059565,83.916052,XP4SB0Y5XO,2409,35651,High,2023-06-08,Pending,130388,8:00,22:00,3,Delhi,Yes,Dormant,2023-09-03,5
USER_408,15.139467,80.675794,7RK0R5JV89,1665,9741,High,2020-11-26,Full,64115,6:00,21:00,10,Mumbai,No,Dormant,2022-05-02,3
USER_409,20.572805,95.242485,X1O3XB47NJ,1192,20826,Medium,2021-01-19,Min,85072,7:00,21:00,1,Chennai,Yes,Active,2021-11-28,5
USER_410,36.390546,96.655954,20J2Z4TLQ6,3129,36080,Medium,2021-03-29,Full,59928,6:00,20:00,7,Delhi,No,Active,2021-10-09,2
USER_411,24.778468,68.648657,X3ZGM3B5DN,4179,15970,Medium,2025-09-15,Min,100993,10:00,22:00,8,Delhi,Yes,Active,2026-05-14,5
USER_412,29.158371,90.099575,SE6YYLPRM1,2050,6232,Medium,2023-01-15,Pending,10049,6:00,23:00,2,Mumbai,No,Active,2025-07-19,5
USER_413,34.655628,92.293329,WXC5PJ69P4,1818,18248,Low,2025-08-27,Full,62408,9:00,18:00,11,Delhi,Yes,Dormant,2027-12-03,1
USER_414,10.699461,74.140813,N9Z3PCW5Q6,1559,10181,Low,2022-03-01,Min,149064,9:00,19:00,20,Kolkata,No,Dormant,2024-06-05,4
USER_415,31.809357,68.195232,ZUBEFIYU0T,4152,14591,Low,2025-09-15,Pending,194631,8:00,21:00,19,Bangalore,No,Dormant,2026-04-23,3
USER_416,10.989303,93.106838,HZS5ZFQHOL,2730,30499,Medium,2025-05-01,Min,152613,10:00,22:00,9,Delhi,No,Active,2027-02-27,4
USER_417,15.228369,77.924809,LXLQL2D45F,1127,45474,Medium,2024-02-12,Min,158200,8:00,22:00,18,Kolkata,Yes,Dormant,2025-10-13,4
USER_418,34.875033,68.640525,0T3SRXPROY,3776,19395,Medium,2021-01-22,Min,139435,6:00,18:00,19,Chennai,No,Active,2023-02-02,5
USER_419,30.923272,72.688544,29D47KMXPP,1565,17577,High,2023-03-07,Pending,18415,8:00,22:00,19,Bangalore,No,Active,2023-10-23,2
USER_420,8.234081,89.056651,SUQXBSSTAV,2042,36241,High,2022-10-11,Pending,149834,10:00,23:00,8,Mumbai,Yes,Active,2023-04-24,5
USER_421,19.423946,79.064191,A45BO1POU3,3618,26986,High,2024-10-19,Min,122054,8:00,23:00,17,Mumbai,No,Active,2026-06-12,5
USER_422,10.490409,70.714498,BO10XIGYI3,2524,26632,High,2025-11-21,Pending,88907,7:00,22:00,8,Hyderabad,Yes,Active,2027-10-30,2
USER_423,8.206862,75.42782,QLXI6JHKCZ,1934,10372,Medium,2020-10-01,Full,181539,10:00,20:00,3,Delhi,No,Dormant,2021-07-17,1
USER_424,12.161499,78.576393,MPONH8Z8I9,2145,5924,High,2022-11-12,Full,67942,7:00,19:00,7,Hyderabad,No,Active,2023-02-25,1
USER_425,36.332645,89.072584,VZQZP4W8RI,3472,15398,Low,2022-12-01,Full,105293,7:00,22:00,2,Mumbai,Yes,Active,2025-01-30,3
USER_426,18.733651,77.836459,5ZG5CN85IM,3931,14741,Medium,2025-10-12,Min,154288,7:00,23:00,13,Delhi,No,Dormant,2027-08-31,2
USER_427,22.239199,89.289201,VA0R95LT1D,1597,9728,Low,2022-08-26,Full,113948,6:00,22:00,16,Kolkata,No,Active,2024-03-15,5
USER_428,21.820431,81.208078,YCD9P8CIYG,2162,26725,Low,2021-08-15,Full,153772,6:00,20:00,15,Delhi,Yes,Active,2022-05-21,2
USER_429,36.799468,82.745109,0HU5S47JEA,4014,49150,High,2022-11-19,Min,158648,6:00,19:00,20,Bangalore,Yes,Active,2025-02-21,1
USER_430,17.31383,94.907362,4A7MFGG0MR,1704,38014,Medium,2025-10-27,Min,72584,7:00,21:00,2,Kolkata,Yes,Active,2027-07-24,5
USER_431,33.414922,70.699237,V1XOX0OE8F,3025,25536,Low,2020-11-02,Min,118426,6:00,22:00,13,Mumbai,Yes,Dormant,2023-04-22,5
USER_432,14.321338,95.527779,ZRLBZZFFDS,4858,16078,Low,2021-12-06,Full,42613,6:00,21:00,2,Delhi,Yes,Active,2022-12-17,5
USER_433,12.370862,86.08554,B2X1B62QV5,2879,12989,Low,2021-12-05,Min,129826,9:00,23:00,7,Kolkata,Yes,Active,2024-02-27,1
USER_434,26.708405,72.228887,23OSROX0H9,1092,19956,Medium,2026-01-03,Pending,101977,8:00,22:00,16,Bangalore,No,Active,2026-12-26,5
USER_435,26.276386,86.491249,ORGME2VHTP,558,27685,Medium,2025-06-07,Full,158536,8:00,20:00,2,Delhi,No,Active,2027-03-18,5
USER_436,33.446174,90.057345,VO0RRCCVYL,1581,49022,Low,2025-02-26,Min,117147,9:00,20:00,17,Kolkata,Yes,Active,2027-08-01,3
USER_437,21.07943,74.058876,I3WMKC782R,2170,21118,Low,2024-01-24,Min,54655,6:00,22:00,5,Chennai,No,Dormant,2026-01-21,1
USER_438,8.482413,79.493338,T1FBM2XGAA,1117,31113,Low,2024-06-17,Pending,151817,8:00,21:00,5,Kolkata,Yes,Active,2025-11-10,2
USER_439,32.286935,83.185066,USJM6S2IKT,4341,25969,Medium,2025-05-14,Pending,45437,6:00,20:00,7,Delhi,Yes,Dormant,2027-06-04,1
USER_440,27.495534,88.999281,NSGFG9BFWR,2336,46735,Medium,2025-03-17,Pending,99992,10:00,20:00,5,Mumbai,No,Dormant,2027-11-26,3
USER_441,10.348249,95.685998,5501AFRYCI,1590,44027,High,2024-10-29,Pending,31740,10:00,23:00,20,Delhi,No,Active,2026-11-17,4
USER_442,27.331502,94.133774,XNRPBW4CFN,2489,38048,High,2024-12-10,Full,30581,7:00,22:00,5,Mumbai,No,Dormant,2027-07-31,2
USER_443,35.501185,94.630674,0ST6INT313,930,16025,Low,2024-10-19,Pending,149634,10:00,20:00,18,Hyderabad,Yes,Active,2026-11-29,4
USER_444,22.344005,69.419041,ZNP6F0YBBU,4341,35321,High,2021-03-21,Min,158634,10:00,18:00,11,Chennai,Yes,Active,2023-06-24,3
USER_445,8.479439,80.24546,GC1ZK1YU1R,2987,41189,High,2025-07-10,Pending,25990,7:00,21:00,12,Delhi,Yes,Active,2027-11-19,3
USER_446,21.431546,76.084687,TNCUS7ML3Q,1968,24393,High,2023-05-19,Full,29454,7:00,22:00,20,Delhi,Yes,Active,2025-01-29,5
USER_447,8.340739,92.257077,7V3EHOGTSN,2171,9880,Medium,2021-10-14,Full,35686,9:00,20:00,14,Chennai,Yes,Active,2023-07-12,3
USER_448,11.965535,68.708823,GLJQJNEWUJ,4505,17006,Low,2026-01-20,Pending,82701,6:00,23:00,3,Mumbai,No,Dormant,2026-11-20,1
USER_449,28.415792,96.867022,T5XVUKG6CH,3019,22262,Medium,2022-12-22,Pending,15352,7:00,18:00,1,Delhi,Yes,Active,2025-04-29,4
USER_450,33.448996,94.698493,T4W3N2417R,2614,40158,Medium,2023-03-04,Min,97699,6:00,18:00,14,Delhi,No,Dormant,2025-09-18,5
USER_451,13.932638,82.29102,G8SYKWPTOR,2400,19176,High,2020-09-27,Pending,63099,7:00,23:00,12,Bangalore,No,Dormant,2022-08-29,2
USER_452,10.942684,74.419517,34742M2KOD,4160,28812,High,2023-07-04,Pending,14019,10:00,18:00,15,Chennai,Yes,Active,2023-07-13,2
USER_453,8.40426,78.766235,56DR9X7LYK,2671,11472,Low,2023-12-17,Min,53910,6:00,23:00,4,Chennai,Yes,Active,2025-11-12,3
USER_454,33.089869,92.974276,N3WVL5KZIH,3990,42436,High,2024-10-23,Pending,145322,7:00,22:00,11,Chennai,Yes,Active,2026-11-06,2
USER_455,10.898884,78.335049,CFAD2CFWQ6,2692,28007,High,2023-03-11,Min,62385,8:00,22:00,15,Delhi,No,Active,2023-04-04,5
USER_456,27.911811,86.020855,D3Q9BFU4BM,3933,30412,Medium,2020-12-31,Min,171784,8:00,21:00,20,Chennai,Yes,Dormant,2022-09-20,5
USER_457,17.449391,71.831601,KRDKN8DJL7,2748,44187,Medium,2021-10-26,Pending,84768,8:00,18:00,10,Mumbai,No,Dormant,2022-05-29,5
USER_458,34.136627,92.359606,E9Z8X0EX9M,1226,31672,High,2020-09-03,Pending,64909,8:00,23:00,13,Bangalore,No,Active,2021-08-01,4
USER_459,11.710102,84.028641,YGPU03SESQ,4839,14499,Medium,2024-06-15,Min,119185,9:00,21:00,17,Mumbai,No,Dormant,2026-05-16,4
USER_460,17.552579,89.926498,AXTB9T4QQS,4483,45230,High,2025-08-08,Pending,117180,7:00,22:00,1,Hyderabad,Yes,Dormant,2028-04-10,1
USER_461,28.269028,77.374063,IC1XBWHV9J,3816,31700,Low,2021-10-05,Pending,153213,6:00,18:00,1,Bangalore,No,Dormant,2022-01-04,5
USER_462,23.397001,86.965436,JI2WMQ1RAR,3425,23619,Low,2021-01-31,Pending,89753,10:00,19:00,1,Hyderabad,No,Active,2021-04-11,2
USER_463,17.265723,69.117119,IUTX60BRNQ,2632,18399,Medium,2021-08-20,Min,92954,6:00,22:00,4,Mumbai,No,Active,2024-05-09,4
USER_464,27.711971,83.687401,1ZJZPSVROX,3372,7103,Medium,2024-03-15,Min,151527,9:00,19:00,20,Hyderabad,No,Dormant,2026-09-02,1
USER_465,11.487806,80.285243,FT829JY2EF,3104,48119,Low,2024-07-31,Min,164120,10:00,20:00,12,Hyderabad,No,Dormant,2025-11-25,3
USER_466,35.698636,76.256325,PRGGQNS6NT,1114,43949,High,2023-03-18,Full,139824,10:00,23:00,2,Mumbai,Yes,Dormant,2025-07-25,2
USER_467,25.705326,86.023237,O9QSP0086I,3320,42432,Low,2025-07-27,Min,177727,6:00,23:00,6,Hyderabad,Yes,Dormant,2027-01-22,2
USER_468,9.224791,90.949144,QQTI3W0G6C,1060,37108,Medium,2025-07-15,Pending,159957,10:00,23:00,5,Bangalore,Yes,Dormant,2026-08-17,5
USER_469,15.361202,71.429439,KJIC3FN4P5,1105,25675,High,2025-06-04,Full,92146,8:00,20:00,13,Bangalore,No,Active,2027-08-27,1
USER_470,17.491957,89.247661,RNJDDP4DDW,3735,34002,Medium,2022-02-25,Full,194493,10:00,20:00,3,Bangalore,No,Active,2022-05-15,3
USER_471,28.039457,75.19729,3EWDYO7A4M,3876,39208,Low,2025-11-09,Min,60734,10:00,23:00,5,Hyderabad,Yes,Dormant,2027-12-20,5
USER_472,10.124141,86.813356,PS6L3YB4OV,2614,43491,High,2023-03-16,Full,105195,9:00,20:00,2,Delhi,Yes,Active,2025-02-05,5
USER_473,9.925535,76.293449,824LWUMTJZ,3874,31345,Low,2024-02-18,Min,43629,6:00,18:00,16,Bangalore,Yes,Active,2024-08-05,4
USER_474,31.03786,72.226764,ATRJCCGMR3,559,41850,High,2021-05-10,Full,132176,10:00,19:00,2,Delhi,Yes,Active,2022-02-21,3
USER_475,9.082506,87.194391,CGS6MIRP9K,2072,7934,High,2025-10-28,Min,101911,8:00,22:00,18,Hyderabad,Yes,Dormant,2026-08-19,4
USER_476,12.30552,75.901484,WOJG24M6FR,3599,44494,High,2021-02-07,Min,83959,7:00,20:00,10,Kolkata,Yes,Active,2022-07-05,4
USER_477,29.835988,78.485335,URXSL3IWBT,3158,25398,Low,2021-10-26,Pending,49504,10:00,20:00,17,Hyderabad,Yes,Dormant,2022-12-20,5
USER_478,36.437781,92.175305,HDYAQOGERV,907,24211,High,2023-09-29,Pending,33800,10:00,21:00,1,Kolkata,Yes,Active,2024-07-09,4
USER_479,27.003718,69.275375,I9O205T9VV,3540,6677,Low,2022-05-13,Pending,147321,10:00,21:00,3,Chennai,No,Dormant,2023-02-08,5
USER_480,25.149556,94.462285,844LSL0C9H,3539,30313,High,2023-05-19,Min,140059,8:00,20:00,7,Mumbai,Yes,Active,2024-06-29,3
USER_481,24.397991,81.609216,LMK6ZD2957,1859,34675,High,2021-03-27,Full,87327,10:00,19:00,5,Kolkata,Yes,Active,2023-08-31,1
USER_482,22.598515,75.602341,LEEHDP5VCK,3175,25040,High,2022-11-21,Pending,38403,9:00,22:00,17,Mumbai,No,Active,2024-12-26,4
USER_483,27.384307,68.383995,KGW86MFQXQ,1840,38624,Low,2023-07-20,Pending,148929,7:00,22:00,11,Hyderabad,Yes,Active,2024-01-28,3
USER_484,9.782944,93.998251,P5GB4YFWV1,4348,35866,Medium,2025-02-22,Min,122851,8:00,18:00,12,Delhi,Yes,Dormant,2026-07-05,2
USER_485,33.157648,70.34938,2YW4IJ7PCI,4676,18412,High,2024-08-29,Pending,30896,8:00,18:00,16,Hyderabad,Yes,Active,2026-06-08,4
USER_486,33.701895,91.761993,105BZ5O63P,4241,22246,High,2021-09-14,Full,53902,9:00,21:00,2,Chennai,Yes,Active,2023-06-19,1
USER_487,23.64892,79.594913,8VOWILA3DB,2848,12111,High,2020-11-19,Full,112498,9:00,18:00,9,Kolkata,Yes,Active,2022-09-29,2
USER_488,8.436952,80.681146,7E9MR3ZAN8,4128,16674,Medium,2024-02-05,Min,89016,6:00,22:00,17,Chennai,Yes,Active,2025-05-11,3
USER_489,28.220675,91.525546,RS9HXWEUJU,1568,35006,High,2023-03-20,Pending,198321,6:00,21:00,17,Delhi,No,Active,2024-10-26,2
USER_490,12.057593,87.59763,LHZHO39AQ9,3712,27105,Medium,2023-10-29,Min,128191,10:00,23:00,16,Chennai,No,Active,2026-07-23,4
USER_491,25.374515,80.342925,GUK3PSMRJD,2180,28532,High,2022-08-08,Full,160208,7:00,22:00,6,Chennai,No,Dormant,2025-02-12,4
USER_492,19.505969,96.900204,IQZL8ZKNC3,4897,13832,Medium,2025-09-04,Full,74158,9:00,23:00,19,Hyderabad,Yes,Active,2028-03-04,3
USER_493,8.346551,82.005945,K4I9UOOH9J,3912,26975,Low,2021-03-23,Full,91011,6:00,21:00,7,Kolkata,Yes,Active,2021-12-28,4
USER_494,22.648216,71.08805,7HTC0JHUGD,4936,28631,Low,2025-06-27,Full,60658,9:00,20:00,1,Kolkata,Yes,Dormant,2027-02-06,4
USER_495,13.947863,96.642113,M09H3H609I,2347,38610,Medium,2021-09-04,Pending,198166,6:00,19:00,17,Kolkata,Yes,Dormant,2023-08-03,3
USER_496,19.025927,72.50653,TXE53WQSZW,4301,25310,Low,2021-02-19,Min,135898,6:00,21:00,3,Delhi,Yes,Active,2021-07-01,3
USER_497,23.92983,77.199388,1EGC9XFV55,693,48693,Medium,2022-11-07,Pending,18687,7:00,23:00,20,Bangalore,Yes,Dormant,2024-06-06,4
USER_498,19.571368,86.298195,RBY6V7ILV8,2738,7416,Medium,2023-05-18,Pending,193410,9:00,20:00,10,Delhi,Yes,Dormant,2025-06-28,2
USER_499,25.028074,77.859646,MAKCFVGCLZ,3556,17835,Low,2023-12-09,Full,186149,6:00,21:00,19,Bangalore,Yes,Dormant,2025-05-13,2
USER_500,12.883763,89.364216,YDIFF8IA8B,2098,49958,Low,2023-08-11,Pending,152842,8:00,23:00,6,Chennai,No,Dormant,2023-12-15,4
